		////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
        //                                                                                                                //
        //      If you have any Problems with Configurations here feel free to contact me on Discord: Dr_J0nes#3734       //
        //                                                                                                                //
        //      Only Single line Comments work. Don't use Multi line Comments!                                            //
        //      /* THIS COMMENT WILL CRASH THE SERVER! */                                                                 //
        //      // THIS COMMENT WORKS!                                                                                    //
        //																												  //
        //      Generated with DayZ server customizer http://dayztypes.pro Discord: https://discord.gg/zTrMpjM            //
        ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////

	// When changing Prices here keep in Mind that Players
	// can just unpack the Ammoboxes and sell the Ammo separately!
	// Originally the Ammoboxes buying Price is 20% less than
	// buying single Ammo. The Selling Price is the same as
	// selling the Ammo separately.

	// <Trader Name>  (first Trader has ID = 0, second Trader has ID = 1, and so on..)	
	// <Category Name>
	// Item Classname, Quantity, Buyvalue, Sellvalue
	// Quantity * means max value; 
	// Quantity V means Vehicle; 
	// Quantity VNK means Vehicle without Key;
	// Quantity M means Magazine; 
	// Quantity W means Weapon; 
	// Quantity S means Steack Meat; 
	// Quantity K means Key Duplication
	// Buyvalue -1 means it can not be bought
	// Sellvalue -1 means it can not be selled

// Currency Name (Only used for the Text in the upper right Corner of the Trader Menu)
// Currency Classname, Currency Money Value
<CurrencyName> #tm_ruble							
	<Currency> MoneyRuble1, 	1					
	<Currency> MoneyRuble5, 	5
	<Currency> MoneyRuble10, 	10
	<Currency> MoneyRuble25, 	25
	<Currency> MoneyRuble50, 	50
	<Currency> MoneyRuble100, 	100
<Trader>Mikes MiniMart // ID=0
	<Category>Vegetables
		CaninaBerry,                                                           *,                   1,                   -1				// Item Classname, Quantity, Buyvalue, Sellvalue
		SambucusBerry,                                                         *,                   1,                   -1				// Quantity * means max value; Quantity V means Vehicle; Quantity VNK means Vehicle without Key; Quantity M means Magazine; Quantity W means Weapon; Quantity S means Steack Meat; Quantity K means Key Duplication
		CowSteakMeat,                                                          S,                   5,                   2
		Sardines,                                                              S,                   7,                   4
		Carp,                                                                  S,                   10,                  5
		Mackerel,                                                              S,                   10,                  5
	<Category>More Food Items
		DONFOOD_LARGEBAG_COOKIE1,                                              *,                   100,                 50
		DONFOOD_CANDYBAR_KATKIT,                                               *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_CARAMEL,                                         *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_CHIPSAHOY,                                       *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_DESSERT,                                         *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_IUC,                                             *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_NOISETTE,                                        *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_OREO,                                            *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_OREOWHITE,                                       *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_PEANUTCARAMEL,                                   *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_STRAWBERRY,                                      *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_WAVES,                                           *,                   100,                 50
		DONFOOD_CANDYBAR_ILKA_WHITE,                                           *,                   100,                 50
		DONFOOD_BREAD,                                                         *,                   100,                 50
		DONFOOD_CEREALBREAD,                                                   *,                   100,                 50
		DONFOOD_BREAD2,                                                        *,                   100,                 50
		DONFOOD_BREAD3,                                                        *,                   100,                 50
		DONFOOD_BREAD4,                                                        *,                   100,                 50
		DONFOOD_BREAD5,                                                        *,                   100,                 50
		DONFOOD_BREADROLL1,                                                    *,                   100,                 50
		DONFOOD_BREADROLL2,                                                    *,                   100,                 50
		DONFOOD_BREADROLL3,                                                    *,                   100,                 50
		DONFOOD_BREADROLL4,                                                    *,                   100,                 50
        DONFOOD_FoodBag_Blue,                                                  *,                   100,                 50
        DONFOOD_FoodBag_Green,                                                 *,                   100,                 50
        DONFOOD_FoodBag_Orange,                                                *,                   100,                 50
		DONFOOD_FoodBag_Pink,                                                  *,                   100,                 50
        DONFOOD_FoodBag_Red,                                                   *,                   100,                 50
        DONFOOD_FoodBag_Yellow,                                                *,                   100,                 50
        DONDRINK_MULLEDWINE,                                                   *,                   100,                 50
		DONDRINK_JUICEPACK_CHERRY,                                             *,                   100,                 50
		DONDRINK_JUICEPACK_APRICOT,                                            *,                   100,                 50
		DONDRINK_JUICEPACK_CRANBERRY,                                          *,                   100,                 50
		DONDRINK_JUICEPACK_GRAPE,                                              *,                   100,                 50
		DONDRINK_JUICEPACK_MANGO,                                              *,                   100,                 50
		DONDRINK_JUICEPACK_CHOKEBERRY,                                         *,                   100,                 50
		DONDRINK_MONOKOBOX_BLUE,                                               *,                   100,                 50
		DONDRINK_SPORTBOTTLE_RED,                                              *,                   100,                 50
		DONDRINK_SPORTBOTTLE_BLUE,                                             *,                   100,                 50
		DONDRINK_SPORTBOTTLE_GREEN,                                            *,                   100,                 50
		DONDRINK_SPORTBOTTLE_PINK,                                             *,                   100,                 50
		DONDRINK_SPORTBOTTLE_YELLOW,                                           *,                   100,                 50
		DONDRINK_HONEYBEAR,                                                    *,                   100,                 50
		DONDRINK_SlimSodaCan_Springwater,                                      *,                   100,                 50
		DONDRINK_SlimSodaCan_CoconutWater,                                     *,                   100,                 50
		DONDRINK_SlimSodaCan_ForestBerryTea,                                   *,                   100,                 50
		DONDRINK_SlimSodaCan_MelloYello,                                       *,                   100,                 50
		DONDRINK_SlimSodaCan_Monoko,                                           *,                   100,                 50
		DONDRINK_SlimSodaCan_KVASS,                                            *,                   100,                 50
		DONDRINK_SlimSodaCan_NOTACOLA,                                         *,                   100,                 50
		DONDRINK_SlimSodaCan_PIPSI,                                            *,                   100,                 50
		DONDRINK_SlimSodaCan_SPITE,                                            *,                   100,                 50
		DONFOOD_TEABOX_INDIAN,                                                 *,                   100,                 50
		DONFOOD_ALFOODBAG_NANDN_PEANUT,                                        *,                   100,                 50
	<Category>Animal Parts
		Bone,                                                                  *,                   2,                   1
		Lard,                                                                  *,                   2,                   1
		Guts,                                                                  *,                   2,                   1
		SmallGuts,                                                             *,                   2,                   1
	<Category>Drinks
		SodaCan_Cola,                                                          *,                   2,                   1
		SodaCan_Kvass,                                                         *,                   2,                   1
		SodaCan_Pipsi,                                                         *,                   2,                   1
		SodaCan_Spite,                                                         *,                   2,                   1
		WaterBottle,                                                           *,                   5,                   2
		Canteen,                                                               *,                   8,                   4
		Vodka,                                                                 *,                   12,                  8
         <Category>Medical Supplies
		Rag,                                                                   1,                   1,                   -1
		BandageDressing,                                                       2,                   3,                   1
		BloodTestKit,                                                          *,                   5,                   2
		InjectionVial,                                                         *,                   5,                   2
		Thermometer,                                                           *,                   5,                   2
		DisinfectantSpray,                                                     *,                   8,                   5
		Syringe,                                                               *,                   8,                   5
		Heatpack,                                                              *,                   10,                  5
		StartKitIV,                                                            *,                   10,                  6
		SalineBag,                                                             *,                   15,                  8
		BloodBagEmpty,                                                         *,                   18,                  10
		FirstAidKit,                                                           *,                   20,                  10
		Defibrillator,                                                         *,                   35,                  20
		AntiChemInjector,                                                      *,                   2500,                1000
	<Category>Medications
		CharcoalTablets,                                                       *,                   2,                   1
		DisinfectantAlcohol,                                                   *,                   4,                   2
		VitaminBottle,                                                         *,                   6,                   4
		TetracyclineAntibiotics,                                               *,                   8,                   5
		PainkillerTablets,                                                     *,                   10,                  6
		Epinephrine,                                                           *,                   20,                  10
		Morphine,                                                              *,                   25,                  15
		IodineTincture,                                                        *,                   250,                 150
	<Category>AMS - aid
		AMS_FirstAidKit,                                                       *,                   500,                 450
		AMS_BandageBox,                                                        *,                   500,                 450
		AMS_Bandage,                                                           *,                   500,                 450
		AMS_Absorbent,                                                         *,                   500,                 450
		AMS_BandageTape,                                                       *,                   500,                 450
		AMS_AntiSept,                                                          *,                   500,                 450
		AMS_Ai2,                                                               *,                   500,                 450
		AMS_Polaris,                                                           *,                   500,                 450
		AMS_Aspirin,                                                           *,                   500,                 450
		AMS_Poter,                                                             *,                   500,                 450
		AMS_Vikasol,                                                           *,                   500,                 450
		AMS_Energy,                                                            *,                   500,                 450
		AMS_Narcotics,                                                         *,                   500,                 450
		AMS_Tourniquet,                                                        *,                   500,                 450
		AMS_Methadone,                                                         *,                   500,                 450
		AMS_BandAid,                                                           *,                   500,                 450
		AMS_Splint,                                                            *,                   500,                 450
		AMS_MFAK,                                                              *,                   500,                 450
		AMS_NBCPouch,                                                          *,                   500,                 450
		AMS_Whistle,                                                           *,                   500,                 450
		AMS_WaterStraw,                                                        *,                   500,                 450
		AMS_POX,                                                               *,                   500,                 450
		AMS_GasMaskGP21,                                                       *,                   1500,                450
		AMS_GasMaskGP21_Filter,                                                *,                   1500,                450
	<Category>Rewards
		WildboarPelt,                                                          *,                   -1,                  2500
		RabbitPelt,                                                            *,                   -1,                  2500
		CowPelt,                                                               *,                   -1,                  1500
		PigPelt,                                                               *,                   -1,                  2500
		DeerPelt,                                                              *,                   -1,                  5000
		GoatPelt,                                                              *,                   -1,                  2500
		BearPelt,                                                              *,                   -1,                  7500
		WolfPelt,                                                              *,                   -1,                  2500
		SheepPelt,                                                             *,                   -1,                  2000
		MouflonPelt,                                                           *,                   -1,                  2500
		FoxPelt,                                                               *,                   -1,                  5000
		bearhead_mung,                                                         *,                   -1,                  10000
		Msp_Egg_Blue,                                                          *,                   -1,                  100000
		Msp_Egg_Pink,                                                          *,                   -1,                  150000
		Msp_Egg_Red,                                                           *,                   -1,                  200000
		Msp_Egg_Green,                                                         *,                   -1,                  250000
		Msp_Egg_Purple,                                                        *,                   -1,                  300000
		Msp_Egg_Yellow,                                                        *,                   -1,                  350000
    <Category>Medical Supplies
		Rag,                                                                   1,                   1,                   -1
		BandageDressing,                                                       2,                   3,                   1
		BloodTestKit,                                                          *,                   5,                   2
		InjectionVial,                                                         *,                   5,                   2
		Thermometer,                                                           *,                   5,                   2
		DisinfectantSpray,                                                     *,                   8,                   5
		Syringe,                                                               *,                   8,                   5
		Heatpack,                                                              *,                   10,                  5
		StartKitIV,                                                            *,                   10,                  6
		SalineBag,                                                             *,                   15,                  8
		BloodBagEmpty,                                                         *,                   18,                  10
		FirstAidKit,                                                           *,                   20,                  10
		Defibrillator,                                                         *,                   35,                  20
		AntiChemInjector,                                                      *,                   2500,                1000
	<Category>Medications
		CharcoalTablets,                                                       *,                   2,                   1
		DisinfectantAlcohol,                                                   *,                   4,                   2
		VitaminBottle,                                                         *,                   6,                   4
		TetracyclineAntibiotics,                                               *,                   8,                   5
		PainkillerTablets,                                                     *,                   10,                  6
		Epinephrine,                                                           *,                   20,                  10
		Morphine,                                                              *,                   25,                  15
		IodineTincture,                                                        *,                   250,                 150
	<Category>AMS - aid
		AMS_FirstAidKit,                                                       *,                   500,                 450
		AMS_BandageBox,                                                        *,                   500,                 450
		AMS_Bandage,                                                           *,                   500,                 450
		AMS_Absorbent,                                                         *,                   500,                 450
		AMS_BandageTape,                                                       *,                   500,                 450
		AMS_AntiSept,                                                          *,                   500,                 450
		AMS_Ai2,                                                               *,                   500,                 450
		AMS_Polaris,                                                           *,                   500,                 450
		AMS_Aspirin,                                                           *,                   500,                 450
		AMS_Poter,                                                             *,                   500,                 450
		AMS_Vikasol,                                                           *,                   500,                 450
		AMS_Energy,                                                            *,                   500,                 450
		AMS_Narcotics,                                                         *,                   500,                 450
		AMS_Tourniquet,                                                        *,                   500,                 450
		AMS_Methadone,                                                         *,                   500,                 450
		AMS_BandAid,                                                           *,                   500,                 450
		AMS_Splint,                                                            *,                   500,                 450
		AMS_MFAK,                                                              *,                   500,                 450
		AMS_NBCPouch,                                                          *,                   500,                 450
		AMS_Whistle,                                                           *,                   500,                 450
		AMS_WaterStraw,                                                        *,                   500,                 450
		AMS_POX,                                                               *,                   500,                 450
		AMS_GasMaskGP21,                                                       *,                   1500,                450
		AMS_GasMaskGP21_Filter,                                                *,                   1500,                450
    <Category>Money Exchange
		MoneyRuble1,                                                           1,                   1,                   -1
		MoneyRuble5,                                                           1,                   5,                   -1
		MoneyRuble10,                                                          1,                   10,                  -1
		MoneyRuble25,                                                          1,                   25,                  -1
		MoneyRuble50,                                                          1,                   50,                  -1
		MoneyRuble100,                                                         1,                   100,                 -1
<Trader>Bears TrueValue Hardware // ID=1
	<Category>Tools (small)
		Screwdriver,                                                           *,                   3,                   1
		Wrench,                                                                *,                   3,                   1
		SewingKit,                                                             *,                   4,                   1
		Pliers,                                                                *,                   4,                   1
		LeatherSewingKit,                                                      *,                   5,                   2
		Whetstone,                                                             *,                   5,                   2
		Hammer,                                                                *,                   7,                   3
		Hacksaw,                                                               *,                   7,                   3
		HandSaw,                                                               *,                   7,                   3
		WeaponCleaningKit,                                                     *,                   8,                   3
		KitchenKnife,                                                          *,                   8,                   4
		SteakKnife,                                                            *,                   9,                   4
		HuntingKnife,                                                          *,                   9,                   4
		CanOpener,                                                             *,                   10,                  4
		Compass,                                                               *,                   10,                  4
		OrienteeringCompass,                                                   *,                   10,                  4
		Hatchet,                                                               *,                   10,                  4
		CombatKnife,                                                           *,                   10,                  5
		Machete,                                                               *,                   12,                  6
		ChernarusMap,                                                          *,                   15,                  5
		Lockpick,                                                              *,                   20,                  10
		Binoculars,                                                            *,                   30,                  15
		FishingRod,                                                            *,                   60,                  25
		MassBinocs,                                                            *,                   100,                 50
		Clawhammer_mung,                                                       *,                   200,                 100
		oillamp_mung,                                                          *,                   200,                 100
		Zippo_mung,                                                            *,                   100,                 50
		maglite_mung,                                                          *,                   600,                 300
		Airam_mung,                                                            *,                   400,                 200
	<Category>Tools (big)
		LugWrench,                                                             *,                   4,                   1
		Crowbar,                                                               *,                   5,                   3
		Shovel,                                                                *,                   6,                   3
		Pickaxe,                                                               *,                   10,                  4
		SledgeHammer,                                                          *,                   12,                  6
		PipeWrench,                                                            W,                   15,                  7
		WoodAxe,                                                               *,                   20,                  8
		WoodAxe_mung,                                                          *,                   20,                  8
		FirefighterAxe,                                                        *,                   30,                  12
		shovel_Mung,                                                           *,                   400,                 200
		Scythe_Mung,                                                           *,                   200,                 100
	<Category>Electronics
		Battery9V,                                                             *,                   8,                   3
		PersonalRadio,                                                         *,                   10,                  5
		Megaphone,                                                             *,                   30,                  15
		ElectronicRepairKit,                                                   *,                   35,                  17
		CableReel,                                                             *,                   40,                  20
		BatteryCharger,                                                        *,                   40,                  20
		BaseRadio,                                                             *,                   50,                  30
		Rangefinder,                                                           *,                   60,                  35
		NVGoggles,                                                             *,                   400,                 220
		PowerBattery,                                                          *,                   1500,                1250
		Battery_Charger,                                                       *,                   2500,                2000
		PowerBattery2,                                                         *,                   2200,                1100
		BatteryReCharger,                                                      *,                   3200,                2000
		ReCharger2,                                                            *,                   4000,                2000
	<Category>Fire & Lights
		Chemlight_Blue,                                                        *,                   2,                   1
		Chemlight_Green,                                                       *,                   2,                   1
		Chemlight_Red,                                                         *,                   2,                   1
		Chemlight_White,                                                       *,                   2,                   1
		Chemlight_Yellow,                                                      *,                   2,                   1
		Roadflare,                                                             *,                   4,                   2
		Matchbox,                                                              *,                   6,                   3
		Flashlight,                                                            *,                   15,                  5
		PortableGasLamp,                                                       *,                   25,                  10
		PortableGasStove,                                                      *,                   30,                  15
		Headtorch_Black,                                                       *,                   40,                  20
		Headtorch_Grey,                                                        *,                   40,                  20
		Spotlight,                                                             *,                   600,                 200
		ballgrill_mung,                                                        *,                   300,                 150
	<Category>Cooking & Hunting Supplies
		PurificationTablets,                                                   *,                   5,                   2
		Pot,                                                                   M,                   25,                  10
		Tripod,                                                                *,                   35,                  15
		FryingPan,                                                             *,                   50,                  25
	<Category>Hardware Supplies
		Paper,                                                                 *,                   1,                   2
		Pen_Blue,                                                              *,                   2,                   1
		Rope,                                                                  *,                   4,                   1
		TannedLeather,                                                         *,                   4,                   1
		AntiPestsSpray,                                                        *,                   8,                   4
		MetalWire,                                                             *,                   15,                  6
		EpoxyPutty,                                                            *,                   15,                  6
		DuctTape,                                                              *,                   20,                  8
		XmasLights,                                                            *,                   25,                  10
		HandcuffKeys,                                                          *,                   35,                  12
		Handcuffs,                                                             *,                   50,                  15
		Netting,                                                               1,                   50,                  10
		BurlapSack,                                                            *,                   50,                  10
		WoodenPlank,                                                           10,                  50,                  15
		MetalPlate,                                                            10,                  60,                  18
		SmallProtectorCase,                                                    *,                   70,                  30
		AmmoBox,                                                               *,                   80,                  35
		SmallGasCanister,                                                      *,                   80,                  35
		MediumGasCanister,                                                     *,                   100,                 40
		LargeGasCanister,                                                      *,                   200,                 70
		Kv5_Mung,                                                              *,                   500,                 150
		CanisterGasoline,                                                      *,                   300,                 80
		NailBox,                                                               *,                   300,                 120
		BarbedWire,                                                            *,                   450,                 200
		Camonet,                                                               *,                   600,                 250
		HescoBox,                                                              *,                   650,                 250
		CombinationLock,                                                       *,                   700,                 300
		CombinationLock4,                                                      *,                   900,                 400
		BarrelHoles_Blue,                                                      *,                   800,                 300
		BarrelHoles_Green,                                                     *,                   800,                 300
		BarrelHoles_Red,                                                       *,                   800,                 300
		BarrelHoles_Yellow,                                                    *,                   800,                 300
		Barrel_Blue,                                                           M,                   1500,                350
		Barrel_Green,                                                          M,                   1500,                350
		Barrel_Red,                                                            M,                   1500,                350
		Barrel_Yellow,                                                         M,                   1500,                350
		SeaChest,                                                              *,                   2000,                400
		PowerGenerator,                                                        *,                   3000,                1000
		MediumTent,                                                            *,                   3000,                500
		CarTent,                                                               *,                   5000,                700
		LargeTent,                                                             *,                   7000,                1200
		CodeLock,                                                              *,                   5000,                1500
		rf_helipad_kit,                                                        *,                   12500,               10000
		Msp_MilitaryCrate_Brown,                                               *,                   3000,                1500
		Msp_MilitaryCrate_Green,                                               *,                   3000,                1500
		Msp_MilitaryCrate_Grey,                                                *,                   3000,                1500
		Msp_MilitaryCrate_Olive,                                               *,                   3000,                1500
		Msp_MilitaryCrate_Tan,                                                 *,                   3000,                1500
		hardigg_Mung,                                                          *,                   1500,                750
		hardigg2_Mung,                                                         *,                   1500,                750
		gunwall_kit_mung,                                                      *,                   1000,                400
		gunwall_metal_kit_mung,                                                *,                   1000,                400
		CabinZ_Prefab_Kit,                                                     *,                   95000,               50000
	<Category>Seeds & Planters
		TomatoSeedsPack,                                                       *,                   4,                   1
		PepperSeedsPack,                                                       *,                   4,                   1
		ZucchiniSeedsPack,                                                     *,                   6,                   2
		PumpkinSeedsPack,                                                      *,                   10,                  3
		GardenLime,                                                            *,                   20,                  7
		Msp_EmptySquarePlanterBox,                                             *,                   500,                250
		Msp_EmptyPlanterBox,                                                   *,                   500,                250
		Msp_EmptyPlanterPot,                                                   *,                   500,                250
	<Category>Fluffy Pets <3
		Bear_Beige,                                                            *,                   5,                   1
		Bear_Dark,                                                             *,                   5,                   1
		Bear_Pink,                                                             *,                   5,                   1
		Bear_White,                                                            *,                   5,                   1
	<Category>BaseBuildingPlus
		BBP_Wall_Kit,        							*,		200,		10
		BBP_Door_Kit,        							*,		200,		10
		BBP_Floor_Kit,       				 			*,		200,		10
		BBP_Roof_Hatch_Kit,    							*,		200,		10
		BBP_Floor_Hatch_Kit,    						*,		200,		10
		BBP_Foundation_Kit,        						*,		200,		10
		BBP_Gate_Kit,        							*,		200,		10
		BBP_Half_Wall_Kit,        						*,		200,		10
		BBP_Pillar_Kit,        							*,		200,		10
		BBP_Ramp_Kit,        							*,		200,		10
		BBP_Roof_Kit,        							*,		200,		10
		BBP_Hanger_Roof_Kit,    						*,		200,		10
		BBP_Slope_Roof_Kit,       	 					*,		200,		10
		BBP_Slope_Wall_Kit,        						*,		200,		10
		BBP_Stair_Kit,        							*,		200,		10
